Date,Close,High,Low,Open,Volume
2020-01-02,38.035762786865234,38.052888691828905,37.890197494322614,37.97582375270858,8229000
2020-01-03,37.57338333129883,37.81313951203561,37.513444286114634,37.57338333129883,9697300
2020-01-06,37.70181655883789,37.736068369449036,37.513438133341474,37.52199945277804,8579400
2020-01-07,37.64187240600586,37.73606323916488,37.62474650302858,37.727501920892244,7884600
2020-01-08,37.69325256347656,37.8302565297625,37.58193582010917,37.59906172419894,9948100
2020-01-09,37.84739303588867,37.84739303588867,37.72751494011154,37.81314121811431,5887100
2020-01-10,37.71894073486328,37.88163519459104,37.667566287734346,37.83881880007387,8841400
2020-01-13,37.94157791137695,37.95013923125232,37.693257171367144,37.78744802215932,8656500
2020-01-14,37.967262268066406,38.01007539707291,37.83881961461454,37.855945519503614,8757200
2020-01-15,37.94157791137695,38.010078269677784,37.898761512702244,37.898761512702244,10091400
2020-01-16,38.14708709716797,38.14708709716797,38.00152177577238,38.035770326055854,7171400
2020-01-17,38.24127197265625,38.24983329227845,38.13851980502722,38.22414606697932,14186000
2020-01-21,37.93301010131836,38.08713997743721,37.92444878217057,38.0700140727093,10533700
2020-01-22,38.02720642089844,38.13852318444586,38.00151919332319,38.112832690437806,6945800
2020-01-23,37.93301010131836,37.96726191077418,37.6932539679923,37.87307106798684,8803200
2020-01-24,37.78744125366211,38.07857507376604,37.684685834967524,38.07857507376604,7747400
2020-01-27,36.99110412597656,37.17092120613624,36.948291002095495,37.00823002881538,9721700
2020-01-28,37.30793380737305,37.33362103436751,37.076738965124655,37.12811668554632,11134400
2020-01-29,37.31649398803711,37.43637205510093,37.256551688072854,37.393555659921844,5853100
2020-01-30,37.23087692260742,37.2480028331234,36.879803923113485,36.95686888721866,8248600
2020-01-31,36.59722900390625,36.8883629055666,36.485912235686214,36.8883629055666,12227700
2020-02-03,36.72566223144531,36.888356696018334,36.699975007115846,36.699975007115846,21044700
2020-02-04,37.31649398803711,37.37643302156902,37.23942904972003,37.265116273681606,12679100
2020-02-05,37.67613220214844,37.71038401536696,37.55625412231628,37.68469352223672,18014500
2020-02-06,37.80457305908203,37.81313437876055,37.718943530134155,37.787447153292455,12988200
2020-02-07,37.43637466430664,37.56481405949873,37.40212285234906,37.53912683374683,12778600
2020-02-10,37.522003173828125,37.53056776054648,37.36787327722538,37.38499918422932,7295500
2020-02-11,37.77888107299805,37.855946012786895,37.69325481386929,37.770319753658136,7231200
2020-02-12,37.93301010131836,37.950136006046264,37.85594516325893,37.950136006046264,6518500
2020-02-13,37.65900421142578,37.78744687067067,37.581939269165346,37.641878305764294,6793000
2020-02-14,37.6333122253418,37.71037715785312,37.55624729283048,37.71037715785312,8702600
2020-02-18,37.37643051147461,37.47061808181914,37.32505280056949,37.35074002280599,8124600
2020-02-19,37.53055953979492,37.573372664710554,37.487743148447244,37.51343363654226,6371400
2020-02-20,37.256553649902344,37.42780944033954,37.0681752202107,37.342183178337194,9327600
2020-02-21,37.08530044555664,37.1966139308311,37.00823550459531,37.13667489524256,9270700
2020-02-24,35.63820266723633,35.89508478844632,35.59538952477356,35.65532857750811,17685000
2020-02-25,35.030242919921875,35.86083149290132,34.987429783119765,35.826579676886446,21171600
