Date,Close,High,Low,Open,Volume
2020-01-02,99.02789306640625,99.22463741007954,98.93845575560792,98.99211950670869,4022300
2020-01-03,99.68966674804688,99.70755011273279,99.30510958777862,99.40348515131986,3839600
2020-01-06,99.58235168457031,99.86853329737336,99.50186630430127,99.85959502608203,2714300
2020-01-07,99.43926239013672,99.65389688986188,99.43926239013672,99.56446641690205,2038800
2020-01-08,99.20674896240234,99.6449631058204,99.08154492142575,99.52870416008741,5081100
2020-01-09,99.27827453613281,99.30510299293375,98.9384292217022,98.98314786510845,3680600
2020-01-10,99.49292755126953,99.55552956983813,99.3498333241937,99.3498333241937,2600000
2020-01-13,99.37666320800781,99.3945465738662,99.25145917767541,99.36771811352467,2672600
2020-01-14,99.57344055175781,99.591330746658,99.41246973631729,99.43035310810728,2376300
2020-01-15,99.82380676269531,99.82380676269531,99.65388410968805,99.76120475734109,2734800
2020-01-16,99.61815643310547,99.72547713017805,99.53767102763354,99.67181337008677,2200500
2020-01-17,99.53764343261719,99.53764343261719,99.34983055903041,99.3856041148037,2627000
2020-01-21,99.93115234375,99.96692590433594,99.75229136392932,99.76123645985305,2355600
2020-01-22,99.94900512695312,100.00266203619496,99.8774580325597,99.93111494180154,1787600
2020-01-23,100.19942474365234,100.37828567725286,100.1547060986986,100.19047965004015,1891300
2020-01-24,100.55716705322266,100.70919954968478,100.30675898302427,100.3246423495635,7932600
2020-01-27,101.23683166503906,101.24577675875949,101.08479918732839,101.22789339442596,3824600
2020-01-28,100.8969955444336,101.16529377753413,100.86122199181303,101.13845849573808,1923600
2020-01-29,101.37995147705078,101.42467013383992,101.03116778804446,101.03116778804446,2429500
2020-01-30,101.4782943725586,101.80024949301814,101.4156923670863,101.54984147112891,4405500
2020-01-31,101.98808288574219,102.05963000351764,101.67507277436042,101.70190123774904,9764500
2020-02-03,101.90121459960938,101.94598649715968,101.48031913544199,101.74002073742346,5722100
2020-02-04,101.31018829345703,101.4176531670283,101.15795151343826,101.40869605282829,2569600
2020-02-05,100.87134552001953,101.07731807163289,100.85343813096661,100.93403163011514,9027500
2020-02-06,100.94300842285156,101.01465165757958,100.79972195339553,100.84450068316927,1697100
2020-02-07,101.42658233642578,101.51613295692427,101.27433876607651,101.35493910711723,6177900
2020-02-10,101.62359619140625,101.74896842457342,101.52508846073572,101.64150358231258,1909100
2020-02-11,101.38179779052734,101.52508424091953,101.31911167654926,101.48926262832148,1657100
2020-02-12,101.12210083007812,101.18478694691191,101.04150732226654,101.1668795559341,1473800
2020-02-13,101.21168518066406,101.31915005916899,101.14004876060402,101.17587038677233,1868000
2020-02-14,101.46240997314453,101.52509609444151,101.38180962731997,101.43553863635314,2043600
2020-02-18,101.62359619140625,101.77583292707006,101.5071742375551,101.59672485663532,8356600
2020-02-19,101.60570526123047,101.6504839971732,101.46242560431025,101.51615462162086,1681800
