Date,Close,High,Low,Open,Volume
2020-01-02,75.18135070800781,76.44393906977476,74.68943470791648,76.40294971854706,5106600
2020-01-03,75.64867401123047,75.80444981348698,74.63204674794149,74.80421704014799,5015500
2020-01-06,75.73885345458984,76.00940943061389,75.32072831533559,75.56668317577027,4889000
2020-01-07,74.89440155029297,75.57488859419914,74.4844705004774,75.57488859419914,6529100
2020-01-08,75.12396240234375,75.27153783139279,74.6566412528637,74.92719724862884,6766100
2020-01-09,75.0829849243164,75.32074572288842,74.90261423194782,75.10757979053895,4213800
2020-01-10,75.65686798095703,75.74705330567834,75.04197145152135,75.24693696133325,5838800
2020-01-13,76.56692504882812,76.57512542167416,75.70606729649482,75.73066841503294,5552600
2020-01-14,76.27995300292969,76.5341081938999,75.85362130608613,76.49311885135147,4120700
2020-01-15,76.96865844726562,77.13263463467918,76.46854202199525,76.50133725947795,4471500
2020-01-16,77.58353424072266,77.58353424072266,76.96044366104141,77.09161832069262,4426700
2020-01-17,77.65734100341797,77.91149625898906,77.49336482639502,77.5425608070277,3581300
2020-01-21,78.39520263671875,78.45259272354814,77.5507395661572,77.75570505555508,4217400
2020-01-22,77.87049865722656,78.82973573475572,77.73931772950417,78.58377462280167,5024300
2020-01-23,78.52635955810547,78.5591547796067,77.63271322863069,77.96065293354505,4825000
2020-01-24,78.2558364868164,78.73955838798605,78.01808197757121,78.62477819212577,3518100
2020-01-27,77.87870788574219,78.14106353704436,77.6655482194075,77.8541130207845,3047000
2020-01-28,78.19024658203125,78.43620144595629,77.86230050841345,78.0098759287889,3006100
2020-01-29,77.90328216552734,78.52637901836738,77.82949759015114,78.42799958453244,3785500
2020-01-30,77.960693359375,78.1246695519095,77.55896263400675,77.69833770637196,4142400
2020-01-31,77.00965881347656,77.96889611263694,76.79649288420124,77.88691114139331,6370900
2020-02-03,77.26380920410156,77.84591059460755,76.94406345797928,76.96865832228838,7508200
2020-02-04,78.05907440185547,78.37882013934083,77.32939759015278,77.5425635001603,4422900
2020-02-05,78.1082534790039,78.4034043126004,77.92788908518466,78.20663917521972,4413700
2020-02-06,78.37061309814453,78.60017973441667,78.2230439288322,78.33782411944263,3327500
2020-02-07,78.35420989990234,78.56737576807937,78.14924440301498,78.47719044904488,3176200
2020-02-10,79.2314682006836,79.24786894455131,78.57557605709788,78.66576138321719,4457000
2020-02-11,79.8299789428711,80.31369460376885,79.50203283537085,79.50203283537085,5362200
2020-02-12,80.30547332763672,80.5514344080018,79.63318679702893,79.96113281916568,6298700
2020-02-13,80.78921508789062,80.94499089429794,80.14152325420694,80.28909868789502,3683500
2020-02-14,81.62547302246094,81.64187376816338,80.87120135149425,80.9777811783531,3004800
2020-02-18,81.53529357910156,81.7320650114417,81.06797237363507,81.67467490743888,4186800
2020-02-19,80.43667602539062,81.57628391332337,80.42847565247729,81.57628391332337,4415200
2020-02-20,81.39591979980469,81.43691541262366,80.2399173279268,80.47767812116179,5556500
2020-02-21,81.63365173339844,81.7566322733262,81.19092554268855,81.3876906535429,3670800
2020-02-24,80.5186538696289,81.27292547961319,80.14151806463677,80.66622929376072,5214600
2020-02-25,78.33782958984375,80.85480609693752,78.12466368308826,80.7072306622686,7378900
2020-02-26,77.49337005615234,79.08390467783084,77.45238070041906,78.493602910814,9407200
2020-02-27,73.36943817138672,76.49311619960959,73.36943817138672,76.32914006995038,11869100
2020-02-28,71.59856414794922,72.31184022604728,69.40953367542083,71.73793921435322,22471800
2020-03-02,74.65663146972656,74.66483184111344,71.4591746844168,71.86090531166457,14250500
2020-03-03,74.4844741821289,76.50133429630556,73.86957757701218,74.75503018959269,14654200
2020-03-04,77.29660034179688,77.39498604886697,75.53389551753028,75.6404815972858,10638200
2020-03-05,75.64046478271484,76.60790212783269,74.73041752353407,76.01760052673703,9803600
2020-03-06,74.3368911743164,74.6156475262005,71.97569070301223,73.98435023975925,10302700
2020-03-09,68.60607147216797,70.94267757037598,68.50768575301359,70.5081515904525,14017500
2020-03-10,71.50457000732422,71.57067234692262,67.61288459355991,70.27344387566785,11782100
2020-03-11,67.2080307006836,69.94295743180406,66.53876166655053,69.94295743180406,16447000
2020-03-12,60.3996467590332,64.88624193249504,59.98651647162002,62.71317889009417,16761500
2020-03-13,65.67118835449219,65.74554877481437,60.333539892495146,63.89472699056445,10968600
2020-03-16,54.0291748046875,61.43246829457012,53.90523446612918,59.39160380509458,11396500
2020-03-17,57.152427673339844,58.25135546670343,53.24421969488784,55.053725599352106,9100900
2020-03-18,51.715641021728516,55.72300604348305,49.988756577518714,53.739979728394886,15714500
2020-03-19,51.89741516113281,53.08722896351805,49.57562237838261,50.98852685970255,13090000
2020-03-20,49.31122589111328,53.87218098482209,49.0385584187204,52.5088530786585,18838000
2020-03-23,47.022483825683594,49.16249859655203,45.92355902547202,49.071609439375074,15558600
2020-03-24,51.25293731689453,51.44297685184753,48.567590717540696,49.25338843891921,14401600
2020-03-25,54.012657165527344,56.82193813508181,51.087693913540505,51.46777302937589,15209300
2020-03-26,57.82170867919922,58.04479622551042,54.18616146266433,54.51666690123422,14486100
2020-03-27,57.87955093383789,59.35029362506033,55.68995933341315,56.01220042625998,11521700
2020-03-30,59.14373779296875,59.35030295181214,56.5492799022052,58.46620432411715,12754300
2020-03-31,57.714298248291016,58.846277472979295,56.14440194002681,58.71407275891305,16815900
2020-04-01,53.921756744384766,55.19419854694324,52.78977770022039,54.954582268812096,12174800
2020-04-02,54.1035270690918,55.227235274448695,53.02112179243614,53.14506209786887,10916700
2020-04-03,53.318580627441406,54.434030865330485,52.27749394887382,53.698659640892025,8986700
2020-04-06,57.26811599731445,57.573834666438216,55.20246464777787,55.20246464777787,8382200
2020-04-07,57.79692840576172,60.60621580167264,57.77214159554121,59.48250084330827,7675100
2020-04-08,61.73817825317383,62.101734847333034,57.920852926101915,58.664488548760936,9628300
2020-04-09,65.20020294189453,66.09255927007099,62.77926002399419,62.77926002399419,13840900
2020-04-13,62.45703125,64.95234161325341,62.02737854250788,64.78709202664898,10139000
2020-04-14,64.20870971679688,64.88624314869921,63.69642588141002,63.69642588141002,9400800
2020-04-15,61.66380310058594,62.93624470214919,61.00279865168493,62.22566034927795,8568200
2020-04-16,60.96150207519531,62.14305490812874,60.54837180219576,61.77949825065147,6252800
2020-04-17,62.88667297363281,63.21717835985245,62.02736149100813,62.72968149680866,8593100
