Date,Close,High,Low,Open,Volume
2020-01-02,60.73351287841797,60.75083437470685,60.4737432838065,60.57765244289413,24749300
2020-01-03,59.98017120361328,60.3525040052871,59.91090505458203,59.91090505458203,29921500
2020-01-06,60.21398162841797,60.23995726721112,59.87628511167631,59.88494586001248,22636400
2020-01-07,60.04945755004883,60.213978729438445,60.006167022882906,60.19665723360004,15107500
2020-01-08,60.22262954711914,60.387144093166555,59.97152074858851,59.98017488886567,14249500
2020-01-09,60.36117172241211,60.39580810403469,60.21397205517687,60.335196087748756,13749100
2020-01-10,60.13603973388672,60.4217849332616,60.066773575486444,60.31788239255396,33832300
2020-01-13,60.4477653503418,60.482401735389175,60.0667783272506,60.188002371808935,16443000
2020-01-14,60.50837707519531,60.61228622982668,60.32654100925163,60.33520175702464,28826600
2020-01-15,60.50837707519531,60.603625482053666,60.43045016388299,60.4564258009871,12217900
2020-01-16,60.75947189331055,60.78544752442191,60.53434535286973,60.60361150042891,12883400
2020-01-17,60.941322326660156,60.975958711736105,60.79412264474862,60.92400743722967,18473700
2020-01-21,60.4564208984375,60.73350534877012,60.44776015136681,60.66423258463337,20026600
2020-01-22,60.57765197753906,60.750833908021406,60.53436144957985,60.73351241186559,14047000
2020-01-23,60.430442810058594,60.4910548246639,60.05810997570765,60.35250930201512,18720200
2020-01-24,60.17068099975586,60.681559422485165,60.0667784506153,60.681559422485165,24107500
2020-01-27,58.92380142211914,59.244176408667315,58.92380142211914,59.01038907777501,32766700
2020-01-28,59.47797775268555,59.5212682827972,59.10564484140476,59.19223250784356,18001700
2020-01-29,59.48662185668945,59.685779401485064,59.4000342048622,59.590531002610774,14916600
2020-01-30,59.434669494628906,59.460645129078294,58.86318571809949,59.01038538412222,26285300
2020-01-31,58.43024826049805,58.906483700215496,58.23975144212503,58.880508062476466,40101600
2020-02-03,58.568782806396484,58.871842900990536,58.53414642326936,58.59475844218817,35288000
2020-02-04,59.54724884033203,59.63384312013846,59.3913883853829,59.45200702373382,32540000
2020-02-05,60.11872863769531,60.162025769863995,59.9195710784202,60.11872863769531,28162100
2020-02-06,60.28324890136719,60.33520017421254,60.17933974946175,60.300563790244055,23422500
2020-02-07,59.71175765991211,59.962866485593935,59.69444277127167,59.928230102098375,22188200
2020-02-10,59.83298873901367,59.85896437813798,59.61651627135717,59.61651627135717,13957600
2020-02-11,60.239952087402344,60.36117612882367,60.11872804598101,60.24861283499381,16040600
2020-02-12,60.4477653503418,60.49106248320476,60.335202053599055,60.439111208741174,13218100
2020-02-13,60.02348709106445,60.18800828464822,59.83299025769706,59.902263034597134,20113100
2020-02-14,59.9195671081543,60.03213700184805,59.763706691375155,60.01481550764235,15005100
